"No.","Time","Source","Destination","Protocol","Length","Info"
"5627","6.317285","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5628","6.317303","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54163 Ack=1506448 Win=26198 Len=0 TSval=1082460045 TSecr=209185040"
"5629","6.317370","192.168.0.86","192.168.0.50","AFP","116","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-03 Nimrod.m4a"
"5630","6.318027","192.168.0.50","192.168.0.86","AFP","201","FPGetFileDirParms reply"
"5631","6.318043","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54213 Ack=1506583 Win=26195 Len=0 TSval=1082460046 TSecr=209185040"
"5632","6.318070","192.168.0.86","192.168.0.50","AFP","116","FPOpenFork request: Vol=13 Did=36155 Name=1-03 Nimrod.m4a"
"5633","6.318954","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=54252"
"5634","6.318970","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54263 Ack=1506603 Win=26198 Len=0 TSval=1082460046 TSecr=209185040"
"5635","6.319093","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=54252"
"5636","6.319478","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5637","6.319479","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5638","6.319480","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5639","6.319504","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54299 Ack=1509499 Win=26109 Len=0 TSval=1082460047 TSecr=209185040"
"5640","6.319505","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54299 Ack=1510633 Win=26074 Len=0 TSval=1082460047 TSecr=209185040"
"5641","6.319506","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=54299 Ack=1510633 Win=26199 Len=0 TSval=1082460047 TSecr=209185040"
"5642","6.319545","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=54252"
"5643","6.320061","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5644","6.320080","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54319 Ack=1510649 Win=26199 Len=0 TSval=1082460047 TSecr=209185040"
"5645","6.320098","192.168.0.86","192.168.0.50","AFP","116","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-03 Nimrod.m4a"
"5646","6.320915","192.168.0.50","192.168.0.86","AFP","201","FPGetFileDirParms reply"
"5647","6.320947","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54369 Ack=1510784 Win=26195 Len=0 TSval=1082460048 TSecr=209185040"
"5648","6.323908","192.168.0.86","192.168.0.50","AFP","183","FPGetExtAttr request: Vol=13 Did=36155 Name=01 At The End Of The Day.m4a"
"5649","6.324237","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5650","6.324297","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54486 Ack=1510806 Win=26198 Len=0 TSval=1082460051 TSecr=209185040"
"5651","6.324357","192.168.0.86","192.168.0.50","AFP","129","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 At The End Of The Day.m4a"
"5652","6.324941","192.168.0.50","192.168.0.86","AFP","214","FPGetFileDirParms reply"
"5653","6.324991","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54549 Ack=1510954 Win=26194 Len=0 TSval=1082460052 TSecr=209185040"
"5654","6.325016","192.168.0.86","192.168.0.50","AFP","129","FPOpenFork request: Vol=13 Did=36155 Name=01 At The End Of The Day.m4a"
"5655","6.325623","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=54508"
"5656","6.325663","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54612 Ack=1510974 Win=26198 Len=0 TSval=1082460052 TSecr=209185040"
"5657","6.325767","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=54508"
"5658","6.326229","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5659","6.326232","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5660","6.326234","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5661","6.326287","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54648 Ack=1513870 Win=26109 Len=0 TSval=1082460053 TSecr=209185040"
"5662","6.326287","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54648 Ack=1515004 Win=26073 Len=0 TSval=1082460053 TSecr=209185040"
"5663","6.326303","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=54648 Ack=1515004 Win=26199 Len=0 TSval=1082460053 TSecr=209185040"
"5664","6.326339","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=54508"
"5665","6.327002","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5666","6.327065","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54668 Ack=1515020 Win=26199 Len=0 TSval=1082460053 TSecr=209185040"
"5667","6.327088","192.168.0.86","192.168.0.50","AFP","129","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 At The End Of The Day.m4a"
"5668","6.327729","192.168.0.50","192.168.0.86","AFP","214","FPGetFileDirParms reply"
"5669","6.327754","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54731 Ack=1515168 Win=26194 Len=0 TSval=1082460054 TSecr=209185041"
"5670","6.328577","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=92552 Win=108032 Len=0 TSval=132020118 TSecr=1082459922"
"5671","6.328600","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5672","6.328601","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5673","6.329108","192.168.0.86","192.168.0.50","AFP","229","FPGetExtAttr request: Vol=13 Did=36155 Name=1-05 Allegretto. No. 12 from Mozart, 12 petites pie\\314\\200ces (1st Set) (A5).mp3"
"5674","6.329581","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5675","6.329602","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=54894 Ack=1515190 Win=26198 Len=0 TSval=1082460055 TSecr=209185041"
"5676","6.330494","192.168.0.86","192.168.0.50","AFP","179","FPGetExtAttr request: Vol=13 Did=36155 Name=1-03 Solo Por Tu Amor.m4a"
"5677","6.330788","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5678","6.330820","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55007 Ack=1515212 Win=26198 Len=0 TSval=1082460056 TSecr=209185041"
"5679","6.330882","192.168.0.86","192.168.0.50","AFP","126","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-03 Solo Por Tu Amor.m4a"
"5680","6.331444","192.168.0.50","192.168.0.86","AFP","211","FPGetFileDirParms reply"
"5681","6.331487","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55067 Ack=1515357 Win=26194 Len=0 TSval=1082460056 TSecr=209185041"
"5682","6.331516","192.168.0.86","192.168.0.50","AFP","126","FPOpenFork request: Vol=13 Did=36155 Name=1-03 Solo Por Tu Amor.m4a"
"5683","6.332361","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=54764"
"5684","6.332387","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55127 Ack=1515377 Win=26198 Len=0 TSval=1082460057 TSecr=209185041"
"5685","6.332463","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=54764"
"5686","6.333014","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5687","6.333028","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5688","6.333029","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5689","6.333072","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55163 Ack=1519407 Win=26073 Len=0 TSval=1082460058 TSecr=209185041"
"5690","6.333084","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=55163 Ack=1519407 Win=26199 Len=0 TSval=1082460058 TSecr=209185041"
"5691","6.333125","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=54764"
"5692","6.333630","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5693","6.333647","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55183 Ack=1519423 Win=26199 Len=0 TSval=1082460058 TSecr=209185041"
"5694","6.333679","192.168.0.86","192.168.0.50","AFP","126","FPGetFileDirParms request: Vol=13 Did=36155 Name=1-03 Solo Por Tu Amor.m4a"
"5695","6.334514","192.168.0.50","192.168.0.86","AFP","211","FPGetFileDirParms reply"
"5696","6.334572","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55243 Ack=1519568 Win=26194 Len=0 TSval=1082460059 TSecr=209185041"
"5697","6.335071","192.168.0.86","192.168.0.50","AFP","179","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Riverboat Shuffle.m4a"
"5698","6.335397","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5699","6.335413","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55356 Ack=1519590 Win=26198 Len=0 TSval=1082460059 TSecr=209185041"
"5700","6.335473","192.168.0.86","192.168.0.50","AFP","125","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Riverboat Shuffle.m4a"
"5701","6.336174","192.168.0.50","192.168.0.86","AFP","210","FPGetFileDirParms reply"
"5702","6.336190","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55415 Ack=1519734 Win=26195 Len=0 TSval=1082460060 TSecr=209185041"
"5703","6.336233","192.168.0.86","192.168.0.50","AFP","125","FPOpenFork request: Vol=13 Did=36155 Name=01 Riverboat Shuffle.m4a"
"5704","6.337186","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=55020"
"5705","6.337202","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55474 Ack=1519754 Win=26198 Len=0 TSval=1082460061 TSecr=209185042"
"5706","6.337281","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=55020"
"5707","6.337771","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5708","6.337772","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5709","6.337773","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5710","6.337792","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55510 Ack=1523784 Win=26073 Len=0 TSval=1082460061 TSecr=209185042"
"5711","6.337804","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=55510 Ack=1523784 Win=26199 Len=0 TSval=1082460061 TSecr=209185042"
"5712","6.337894","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=55020"
"5713","6.338926","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5714","6.338942","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55530 Ack=1523800 Win=26199 Len=0 TSval=1082460062 TSecr=209185042"
"5715","6.338968","192.168.0.86","192.168.0.50","AFP","125","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Riverboat Shuffle.m4a"
"5716","6.339556","192.168.0.50","192.168.0.86","AFP","210","FPGetFileDirParms reply"
"5717","6.339572","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55589 Ack=1523944 Win=26195 Len=0 TSval=1082460062 TSecr=209185042"
"5718","6.340492","192.168.0.86","192.168.0.50","AFP","177","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Oxygene Part IV.m4a"
"5719","6.340935","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5720","6.340951","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55700 Ack=1523966 Win=26198 Len=0 TSval=1082460063 TSecr=209185042"
"5721","6.341009","192.168.0.86","192.168.0.50","AFP","123","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Oxygene Part IV.m4a"
"5722","6.341564","192.168.0.50","192.168.0.86","AFP","208","FPGetFileDirParms reply"
"5723","6.341618","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55757 Ack=1524108 Win=26195 Len=0 TSval=1082460064 TSecr=209185042"
"5724","6.341646","192.168.0.86","192.168.0.50","AFP","123","FPOpenFork request: Vol=13 Did=36155 Name=01 Oxygene Part IV.m4a"
"5725","6.342210","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=95432 Win=111104 Len=0 TSval=132020122 TSecr=1082459931"
"5726","6.342238","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=55276"
"5727","6.342263","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55814 Ack=1524128 Win=26198 Len=0 TSval=1082460064 TSecr=209185042"
"5728","6.342264","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5729","6.342264","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5730","6.342333","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=55276"
"5731","6.342659","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5732","6.342660","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5733","6.342661","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5734","6.342681","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55850 Ack=1528158 Win=26073 Len=0 TSval=1082460065 TSecr=209185042"
"5735","6.342693","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=55850 Ack=1528158 Win=26199 Len=0 TSval=1082460065 TSecr=209185042"
"5736","6.342732","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=55276"
"5737","6.344058","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5738","6.344074","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55870 Ack=1528174 Win=26199 Len=0 TSval=1082460066 TSecr=209185042"
"5739","6.344100","192.168.0.86","192.168.0.50","AFP","123","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Oxygene Part IV.m4a"
"5740","6.344987","192.168.0.50","192.168.0.86","AFP","208","FPGetFileDirParms reply"
"5741","6.345003","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=55927 Ack=1528316 Win=26195 Len=0 TSval=1082460066 TSecr=209185042"
"5742","6.345695","192.168.0.86","192.168.0.50","AFP","175","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Rock Your Baby.m4a"
"5743","6.346102","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5744","6.346118","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56036 Ack=1528338 Win=26198 Len=0 TSval=1082460067 TSecr=209185042"
"5745","6.346186","192.168.0.86","192.168.0.50","AFP","122","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Rock Your Baby.m4a"
"5746","6.347239","192.168.0.50","192.168.0.86","AFP","207","FPGetFileDirParms reply"
"5747","6.347291","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56092 Ack=1528479 Win=26195 Len=0 TSval=1082460068 TSecr=209185043"
"5748","6.347320","192.168.0.86","192.168.0.50","AFP","122","FPOpenFork request: Vol=13 Did=36155 Name=01 Rock Your Baby.m4a"
"5749","6.347671","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=96872 Win=113920 Len=0 TSval=132020123 TSecr=1082459942"
"5750","6.347730","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5751","6.347947","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=55532"
"5752","6.347960","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56148 Ack=1528499 Win=26198 Len=0 TSval=1082460068 TSecr=209185043"
"5753","6.348039","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=55532"
"5754","6.348544","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5755","6.348559","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5756","6.348559","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5757","6.348578","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56184 Ack=1532529 Win=26073 Len=0 TSval=1082460069 TSecr=209185043"
"5758","6.348606","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=56184 Ack=1532529 Win=26199 Len=0 TSval=1082460069 TSecr=209185043"
"5759","6.348637","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=55532"
"5760","6.349985","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5761","6.350001","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56204 Ack=1532545 Win=26199 Len=0 TSval=1082460070 TSecr=209185043"
"5762","6.350026","192.168.0.86","192.168.0.50","AFP","122","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Rock Your Baby.m4a"
"5763","6.350915","192.168.0.50","192.168.0.86","AFP","207","FPGetFileDirParms reply"
"5764","6.350931","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56260 Ack=1532686 Win=26195 Len=0 TSval=1082460070 TSecr=209185043"
"5765","6.351659","192.168.0.86","192.168.0.50","AFP","239","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Mozart_ Piano Concerto #21 In C, K 467, _Elvira Madigan_ - 1. Allegro Maestoso.m4a"
"5766","6.351952","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5767","6.351975","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56433 Ack=1532708 Win=26198 Len=0 TSval=1082460071 TSecr=209185043"
"5768","6.352034","192.168.0.86","192.168.0.50","AFP","186","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Mozart_ Piano Concerto #21 In C, K 467, _Elvira Madigan_ - 1. Allegro Maestoso.m4a"
"5769","6.353069","192.168.0.50","192.168.0.86","AFP","271","FPGetFileDirParms reply"
"5770","6.353098","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56553 Ack=1532913 Win=26193 Len=0 TSval=1082460072 TSecr=209185043"
"5771","6.353126","192.168.0.86","192.168.0.50","AFP","186","FPOpenFork request: Vol=13 Did=36155 Name=01 Mozart_ Piano Concerto #21 In C, K 467, _Elvira Madigan_ - 1. Allegro Maestoso.m4a"
"5772","6.354105","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=55788"
"5773","6.354106","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=98312 Win=116736 Len=0 TSval=132020125 TSecr=1082459947"
"5774","6.354130","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56673 Ack=1532933 Win=26198 Len=0 TSval=1082460073 TSecr=209185043"
"5775","6.354130","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"5776","6.354210","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=55788"
"5777","6.354715","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5778","6.354716","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5779","6.354717","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5780","6.354737","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56709 Ack=1536963 Win=26073 Len=0 TSval=1082460073 TSecr=209185043"
"5781","6.354752","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=56709 Ack=1536963 Win=26199 Len=0 TSval=1082460073 TSecr=209185043"
"5782","6.354783","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=55788"
"5783","6.356139","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5784","6.356155","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56729 Ack=1536979 Win=26199 Len=0 TSval=1082460075 TSecr=209185043"
"5785","6.356191","192.168.0.86","192.168.0.50","AFP","186","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Mozart_ Piano Concerto #21 In C, K 467, _Elvira Madigan_ - 1. Allegro Maestoso.m4a"
"5786","6.357398","192.168.0.50","192.168.0.86","AFP","271","FPGetFileDirParms reply"
"5787","6.357415","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56849 Ack=1537184 Win=26193 Len=0 TSval=1082460076 TSecr=209185044"
"5788","6.358140","192.168.0.86","192.168.0.50","AFP","177","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Leave A Light On.m4a"
"5789","6.358603","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5790","6.358647","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=56960 Ack=1537206 Win=26198 Len=0 TSval=1082460077 TSecr=209185044"
"5791","6.358706","192.168.0.86","192.168.0.50","AFP","124","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Leave A Light On.m4a"
"5792","6.359616","192.168.0.50","192.168.0.86","AFP","209","FPGetFileDirParms reply"
"5793","6.359632","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57018 Ack=1537349 Win=26195 Len=0 TSval=1082460077 TSecr=209185044"
"5794","6.359660","192.168.0.86","192.168.0.50","AFP","124","FPOpenFork request: Vol=13 Did=36155 Name=01 Leave A Light On.m4a"
"5795","6.360562","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=56044"
"5796","6.360605","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57076 Ack=1537369 Win=26198 Len=0 TSval=1082460078 TSecr=209185044"
"5797","6.360686","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=56044"
"5798","6.361173","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5799","6.361175","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5800","6.361176","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5801","6.361194","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57112 Ack=1541399 Win=26073 Len=0 TSval=1082460079 TSecr=209185044"
"5802","6.361208","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=57112 Ack=1541399 Win=26199 Len=0 TSval=1082460079 TSecr=209185044"
"5803","6.361237","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=56044"
"5804","6.362596","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5805","6.362614","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57132 Ack=1541415 Win=26199 Len=0 TSval=1082460080 TSecr=209185044"
"5806","6.362643","192.168.0.86","192.168.0.50","AFP","124","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Leave A Light On.m4a"
"5807","6.363606","192.168.0.50","192.168.0.86","AFP","209","FPGetFileDirParms reply"
"5808","6.363656","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57190 Ack=1541558 Win=26195 Len=0 TSval=1082460081 TSecr=209185044"
"5809","6.364287","192.168.0.86","192.168.0.50","AFP","169","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Pee Wee.m4a"
"5810","6.364614","192.168.0.50","192.168.0.86","AFP","88","FPGetExtAttr reply: misc. err (-5014)"
"5811","6.364657","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57293 Ack=1541580 Win=26198 Len=0 TSval=1082460082 TSecr=209185044"
"5812","6.364715","192.168.0.86","192.168.0.50","AFP","115","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Pee Wee.m4a"
"5813","6.365631","192.168.0.50","192.168.0.86","AFP","200","FPGetFileDirParms reply"
"5814","6.365682","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57342 Ack=1541714 Win=26195 Len=0 TSval=1082460083 TSecr=209185044"
"5815","6.365709","192.168.0.86","192.168.0.50","AFP","115","FPOpenFork request: Vol=13 Did=36155 Name=01 Pee Wee.m4a"
"5816","6.365898","52.42.164.78","192.168.0.86","TCP","66","443  >  63264 [ACK] Seq=3669 Ack=99752 Win=119552 Len=0 TSval=132020128 TSecr=1082459958"
"5817","6.365935","192.168.0.86","52.42.164.78","TLSv1.2","1506","Application Data"
"5818","6.366532","192.168.0.50","192.168.0.86","AFP","86","FPOpenFork reply: Fork=56300"
"5819","6.366553","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57391 Ack=1541734 Win=26198 Len=0 TSval=1082460083 TSecr=209185044"
"5820","6.366626","192.168.0.86","192.168.0.50","AFP","102","FPReadExt request: Fork=56300"
"5821","6.367200","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5822","6.367204","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"5823","6.367206","192.168.0.50","192.168.0.86","AFP","1200","FPReadExt reply"
"5824","6.367254","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57427 Ack=1545764 Win=26073 Len=0 TSval=1082460084 TSecr=209185045"
"5825","6.367270","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=57427 Ack=1545764 Win=26199 Len=0 TSval=1082460084 TSecr=209185045"
"5826","6.367328","192.168.0.86","192.168.0.50","AFP","86","FPCloseFork request: Fork=56300"
"5827","6.368617","192.168.0.50","192.168.0.86","AFP","82","FPCloseFork reply[Malformed Packet]"
"5828","6.368636","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57447 Ack=1545780 Win=26199 Len=0 TSval=1082460085 TSecr=209185045"
"5829","6.368662","192.168.0.86","192.168.0.50","AFP","115","FPGetFileDirParms request: Vol=13 Did=36155 Name=01 Pee Wee.m4a"
"5830","6.369530","192.168.0.50","192.168.0.86","AFP","200","FPGetFileDirParms reply"
"5831","6.369546","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=57496 Ack=1545914 Win=26195 Len=0 TSval=1082460085 TSecr=209185045"
"5832","6.370315","192.168.0.86","192.168.0.50","AFP","171","FPGetExtAttr request: Vol=13 Did=36155 Name=01 Mis-Shapes.m4a"
